"","P389_Q801A","P389_Q801B","P389_Q801C","P389_Q801D","P389_Q801E","P389_Q801F","P389_Q801G","P389_Q801H","P389_Q802A","P389_Q802B","P389_Q802C","P389_Q802D","P389_Q802E","P389_Q802F","P389_Q802G","P389_Q802H","P389_Q803A","P389_Q803B","P389_Q803C","P389_Q803D","P389_Q803E","P389_Q803F","P389_Q803G","P389_Q803H","P389_Q804A","P389_Q804B","P389_Q804C","P389_Q804D","P389_Q804E","P389_Q804F","P389_Q804G","P389_Q804H","P389_Q805A","P389_Q805B","P389_Q805C","P389_Q805D","P389_Q805E","P389_Q805F","P389_Q805G","P389_Q805H","P389_Q806A","P389_Q806B","P389_Q806C","P389_Q806D","P389_Q806E","P389_Q806F","P389_Q806G","P389_Q806H","P389_Q807A","P389_Q807B","P389_Q807C","P389_Q807D","P389_Q807E","P389_Q807F","P389_Q807G","P389_Q807H","P389_Q808A","P389_Q808B","P389_Q808C","P389_Q808D","P389_Q808E","P389_Q808F","P389_Q808G","P389_Q808H","P389_Q809A","P389_Q809B","P389_Q809C","P389_Q809D","P389_Q809E","P389_Q809F","P389_Q809G","P389_Q809H","P389_Q810A","P389_Q810B","P389_Q810C","P389_Q810D","P389_Q810E","P389_Q810F","P389_Q810G","P389_Q810H","P389_Q811A","P389_Q811B","P389_Q811C","P389_Q811D","P389_Q811E","P389_Q811F","P389_Q811G","P389_Q811H","P389_Q812A","P389_Q812B","P389_Q812C","P389_Q812D","P389_Q812E","P389_Q812F","P389_Q812G","P389_Q812H"
"ERCC-00111",0,0,7,0,0,0,236,0,0,23,5,0,107,202,0,194,0,0,348,26,1,0,0,1,534,0,184,53,80,0,174,146,234,93,86,92,41,0,183,118,19,130,74,0,123,137,0,0,6,86,2,67,2,335,120,0,245,585,64,81,0,0,0,341,53,82,0,0,0,5,202,0,385,0,10,145,2,2,1,326,102,156,0,93,0,122,177,208,1,2,1,1,90,0,17,148
"ERCC-00112",0,58,177,133,124,200,223,0,134,152,0,0,99,424,0,0,0,1,0,0,0,0,0,0,0,239,1,0,2,0,0,0,366,0,0,0,0,0,166,0,121,0,0,0,89,0,6,0,216,1,0,62,0,236,206,0,0,0,0,0,0,0,1,0,1,336,0,18,130,0,1,250,2,0,0,0,0,0,0,0,0,0,14,0,2,0,0,0,1,0,0,159,0,0,0,0
"ERCC-00113",33,1758,702,612,1165,2371,1693,6,421,1623,577,763,949,2115,1969,1017,1683,1542,597,771,719,1939,1007,1606,2747,2078,1264,663,550,1332,2018,2532,1744,1209,746,1570,974,1028,1246,1691,1172,1578,878,991,897,1507,1730,890,998,1453,1622,280,1034,1893,1446,975,1657,1595,1130,953,421,1778,980,2245,470,2017,1206,519,1205,2177,1281,1642,1126,1146,407,898,685,2125,2362,1975,2538,1938,568,554,662,1615,1805,2286,1740,961,677,677,682,839,2021,1942
"ERCC-00116",1,0,0,149,0,0,0,0,1,15,0,0,0,89,0,0,0,86,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,321,0,111,0,0,5,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,180,93,0,0,0,1,0,0,85,0,0,0,0,0,0,0,0,0,0,0,155,0
"ERCC-00117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ERCC-00123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00126",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00130",133,7860,4804,4861,5987,9532,9617,26,7328,6681,4463,4334,5637,11500,9113,5808,8857,10689,5266,4467,5186,8973,9577,7872,8300,8951,5275,4414,4918,9214,8429,7681,9636,6838,4103,6124,4508,8185,10007,7526,11163,7251,3281,4449,5402,5482,9661,6280,6898,8277,4286,5074,5493,9120,9267,7796,8084,9125,4237,4333,5367,9323,6097,6615,5860,7991,5927,4960,6076,6690,9924,6950,9986,7550,4503,5589,6003,8394,9995,8203,10072,8398,4438,3707,4724,7552,9065,5838,9339,8442,3874,4726,4591,8261,7553,6623
"ERCC-00131",0,0,1,74,0,0,187,0,549,0,68,87,0,0,0,0,0,0,65,34,70,0,3,0,0,24,115,0,0,0,136,1,0,119,0,80,1,5,0,0,224,2,0,0,0,186,148,1,0,1,83,0,45,0,0,0,205,0,0,1,0,0,0,0,203,5,0,62,0,0,0,119,0,289,112,70,0,0,0,0,0,10,0,0,64,129,0,120,0,162,0,0,87,145,2,3
"ERCC-00134",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"ERCC-00136",9,1181,372,735,616,935,2083,1,939,1146,90,500,307,1078,1463,555,808,863,831,302,376,1161,750,1251,411,291,717,324,262,521,810,429,907,714,440,376,311,1131,694,1065,1919,500,101,523,353,627,1163,455,1080,1104,542,459,740,472,1367,852,749,1627,462,598,512,1052,499,1585,367,1951,812,402,608,1297,1660,514,895,626,382,536,758,774,997,559,740,813,417,891,718,1915,1561,589,1172,814,405,928,339,1170,984,446
"ERCC-00137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ERCC-00142",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00144",0,0,106,1,0,0,0,0,0,0,0,28,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,159,0,0,0,194,0,0,0,0,118,0,3,0,0,0,0,184,2,2,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,82,0,0,1,0,99,0,1,2
"ERCC-00145",0,358,123,47,263,291,964,1,527,369,238,130,149,344,263,262,1,143,102,52,0,0,148,119,0,1,93,85,16,457,158,0,260,404,59,102,2,338,761,365,191,142,95,158,1,105,477,251,8,182,135,0,367,425,151,0,352,0,110,13,41,494,123,191,112,32,123,101,245,174,0,143,225,118,173,110,214,199,416,156,0,208,114,93,146,130,389,101,0,1,102,118,221,482,7,286
"ERCC-00147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00148",0,0,0,0,0,0,0,0,0,0,0,0,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,93,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0
"ERCC-00150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00154",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00157",0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00160",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,49,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,210,0,0
"ERCC-00162",0,16,0,70,0,167,136,0,0,0,0,86,56,0,0,0,0,1,0,0,0,0,111,2,276,0,0,31,87,0,0,0,0,0,0,0,94,104,0,0,0,278,0,1,0,104,0,0,93,0,167,0,0,0,179,0,0,0,77,0,87,0,0,0,0,125,5,0,1,0,0,0,418,0,0,0,0,0,180,141,0,0,0,0,0,0,0,0,0,178,0,0,0,1,0,97
"ERCC-00163",0,0,0,0,0,1,0,0,0,0,0,0,0,0,130,0,0,0,83,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,102,0,0,1,0,0,0,0,0,0,0
"ERCC-00164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00165",0,0,0,0,5,0,0,0,0,0,0,0,0,162,0,0,0,0,0,80,0,0,0,0,0,0,100,0,4,0,0,0,3,0,0,0,0,215,0,135,0,1,0,0,0,169,0,0,0,0,0,3,0,0,0,0,0,197,0,61,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,25,0,0,90,0,223,0,0
"ERCC-00168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00170",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,128,0,0,0,0,44,0,0,109,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00171",40,1367,1495,610,644,1729,2907,11,1314,1452,1235,1153,825,1863,1796,754,1699,1224,696,1159,930,678,1254,1859,3300,1801,1311,1071,655,1728,1986,2422,2011,907,1173,877,1458,2812,1567,1207,740,1685,1190,449,914,1630,816,667,976,1271,689,662,1018,1817,2402,1846,1320,2002,1524,801,1064,2057,1354,1447,2372,1545,744,852,1171,1268,1806,2209,1392,998,863,961,987,2370,1462,2246,2643,1361,1267,751,1177,2245,2270,2194,2010,2530,793,1197,879,1954,1553,2102
